title,link,domain,published_date,topic
Gwyneth Paltrow stunned by derision over her 'conscious uncoupling' announcement - The Jakarta Post,https://www.thejakartapost.com/life/2020/08/07/gwyneth-paltrow-stunned-by-derision-over-her-conscious-uncoupling-announcement.html,thejakartapost.com,2020-08-07 12:05:00,ENTERTAINMENT
"Milwaukee Brewers vs. Chicago White Sox - 8/4/20 MLB Pick, Odds, and Prediction",https://sportschatplace.com/mlb-picks/2020/08/04/milwaukee-brewers-vs-chicago-white-sox-8/4/20-mlb-pick-odds-and-prediction,sportschatplace.com,2020-08-04 06:17:00,SPORTS
AFP chief: Proposal to add social media in anti-terror law was made to regulate platforms,https://www.gmanetwork.com/news/news/nation/750392/afp-chief-proposal-to-add-social-media-in-anti-terror-law-was-made-to-regulate-platforms/story/,gmanetwork.com,2020-08-08 01:56:00,NATION
Ben Shephard: GMB star's heartbreaking confession for 'quitting TV' revealed,https://www.express.co.uk/celebrity-news/1319457/ben-shephard-news-good-morning-britain-tv-star-gmb-quit-show-itv-sons-father-wife-spt,express.co.uk,2020-08-06 11:29:02,ENTERTAINMENT
Coronavirus: UK lockdown loneliness strikes women and younger workers most,https://uk.style.yahoo.com/coronavirus-uk-lockdown-loneliness-strikes-women-and-younger-workers-most-082234733.html,uk.style.yahoo.com,2020-08-17 08:22:00,HEALTH
NDMA starts working on cleaning Karachis nullahs,https://www.thenews.com.pk/latest/695407-ndma-starts-working-on-cleaning-karachis-nullahs,thenews.com.pk,2020-08-03 09:10:00,NATION
How to know if you are one of the people getting a $500 stimulus check in August,https://www.cnbc.com/2020/08/15/second-stimulus-check-how-to-know-if-and-when-youll-get-one.html,cnbc.com,2020-08-15 14:00:00,NATION
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.zdnet.com/article/telstra-takes-out-opensignal-5g-speed-crown-as-optus-edges-on-coverage/,zdnet.com,2020-08-14 06:03:00,BUSINESS
Left right out: the lament of a lefty who kicks with her right foot,https://www.smh.com.au/national/left-right-out-the-lament-of-a-lefty-who-kicks-with-her-right-foot-20200812-p55kug.html,smh.com.au,2020-08-12 14:00:00,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.bnnbloomberg.ca/tesla-splits-stock-to-make-richly-valued-shares-reachable-again-1.1478721,bnnbloomberg.ca,2020-08-11 21:50:27,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://economictimes.indiatimes.com/markets/stocks/news/can-vodafone-idea-survive-even-if-sc-lets-it-stagger-agr-dues/articleshow/77457848.cms,economictimes.indiatimes.com,2020-08-10 06:39:00,BUSINESS
"Several AEW Wrestlers Removed From Roster Page, Sadie Gibbs Confirms Release",https://www.mandatory.com/wrestlezone/news/1198009-several-aew-wrestlers-removed-roster-page-sadie-gibbs,mandatory.com,2020-08-14 00:31:57,ENTERTAINMENT
Harris' Indian heritage could boost Biden with Asian-American voters,https://www.malaysiakini.com/news/538593,malaysiakini.com,2020-08-14 01:45:57,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.autoevolution.com/news/toyota-h2-rendering-shows-a-modern-2000gt-that-s-too-good-to-ever-become-true-147465.html,autoevolution.com,2020-08-16 12:21:00,BUSINESS
Optimism Victoria flattening virus curve,https://www.tenterfieldstar.com.au/story/6878456/australias-virus-death-toll-rises-to-375/,tenterfieldstar.com.au,2020-08-13 17:30:23,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.bnnbloomberg.ca/u-s-stocks-fluctuate-dollar-treasuries-gain-1.1474943,bnnbloomberg.ca,2020-08-04 16:25:13,BUSINESS
These Canadian ice caps were estimated to melt by 2022 — they’re already gone,https://www.zmescience.com/science/canada-ice-caps-melted-8235234/,zmescience.com,2020-08-04 15:22:49,SCIENCE
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://entrackr.com/2020/08/exclusive-amazon-launches-online-pharmacy-service-in-bengaluru/,entrackr.com,2020-08-13 13:24:20,BUSINESS
Indian fans complain as Asus cannot keep up with the demand for ROG Zephyrus G14 Ryzen 7 version,https://technosports.co.in/2020/08/07/indian-fans-complain-as-asus-cannot-keep-up-with-the-demand-for-rog-zephyrus-g14-ryzen-7-version/,technosports.co.in,2020-08-07 14:37:00,TECHNOLOGY
Double figure spike in new coronavirus cases recorded in all but two areas of Berkshire,https://www.getreading.co.uk/news/reading-berkshire-news/double-figure-spike-new-coronavirus-18736017,getreading.co.uk,2020-08-07 16:26:00,HEALTH
"Health DG: New Covid-19 cluster detected in Kedah, index case is a cop",https://www.thestar.com.my/news/nation/2020/08/14/health-dg-new-covid-19-cluster-detected-in-kedah-index-case-is-a-cop,thestar.com.my,2020-08-14 10:13:00,WORLD
Vasectomies: men recall final cuts and close shaves,https://www.theguardian.com/society/2020/aug/13/vasectomies-men-recall-final-cuts-and-close-shaves,theguardian.com,2020-08-13 16:23:00,ENTERTAINMENT
HIIT programs show benefits for those with Down syndrome,https://www.eurekalert.org/pub_releases/2020-08/uog-hps080420.php,eurekalert.org,2020-08-04 17:50:11,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.dailypost.co.uk/whats-on/food-drink-news/fantastic-eat-out-help-out-18761957,dailypost.co.uk,2020-08-17 04:00:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,http://www.digitaljournal.com/pr/4765039,digitaljournal.com,2020-08-05 12:50:00,BUSINESS
Channel 9 newsreader Alicia Loxley apologises after reporter’s on-air gaffe,https://www.heraldsun.com.au/subscribe/news/1/?sourceCode=HSWEB_WRE170_a&dest=https%3A%2F%2Fwww.heraldsun.com.au%2Fentertainment%2Fconfidential%2Fchannel-9-newsreader-alicia-loxley-apologises-after-reporters-onair-gaffe%2Fnews-story%2Fc78e744a2958624c45b1a098a86ca1a8&memtype=anonymous&mode=premium&nk=7cdce6ca6eb2599f86efb0b72cdf37ec-1596535987,heraldsun.com.au,2020-08-04 08:02:00,ENTERTAINMENT
House Petitions Buhari over Refusal of Agencies to Honour Committee's Invitations,https://www.thisdaylive.com/index.php/2020/08/05/house-petitions-buhari-over-refusal-of-agencies-to-honour-committees-invitations/,thisdaylive.com,2020-08-05 16:07:30,NATION
"Five Border Police charged with assaulting, robbing Palestinians",https://www.timesofisrael.com/five-border-police-charged-with-assaulting-robbing-palestinians/,timesofisrael.com,2020-08-13 13:54:43,NATION
One year on from Harry Maguire clinching his transfer to United,https://www.unitedinfocus.com/news/one-year-on-from-harry-maguire-clinching-his-transfer-to-united/,unitedinfocus.com,2020-08-05 11:00:06,SPORTS
"NBA Season Restart 2020: TV Schedule, Scores, Playoff Standings, Odds, Picks For Today’s Games",https://www.forbes.com/sites/alexkay/2020/08/04/nba-season-restart-2020-tv-schedule-scores-playoff-standings-odds-picks-for-todays-games/,forbes.com,2020-08-04 13:03:00,SPORTS
Already some on the left are 'cancelling' Kamala Harris - and that could re-elect Trump,https://www.smh.com.au/world/north-america/already-some-on-the-left-are-cancelling-kamala-harris-and-that-could-re-elect-trump-20200813-p55lhu.html,smh.com.au,2020-08-13 10:00:00,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://arstechnica.com/cars/2020/08/the-2020-hyundai-veloster-turbo-a-quirky-hot-hatch-but-not-enough-fun/,arstechnica.com,2020-08-04 10:45:00,BUSINESS
Coronavirus NZ: COVID-19 restrictions extended as outbreak spreads,https://www.news.com.au/world/pacific/coronavirus-nz-report-of-covid19-case-confirmed-outside-of-auckland/news-story/6d5b3ffb81154645500f8687fb485684,news.com.au,2020-08-14 06:13:39,WORLD
Facebook's new 'Short Videos' feed resembles TikTok app,https://www.dailymail.co.uk/sciencetech/article-8623887/Will-Facebook-replace-TikTok-User-spots-Short-Videos-feed-resembles-Chinese-owned-app.html,dailymail.co.uk,2020-08-13 15:27:48,TECHNOLOGY
Kate Mosse: It's important female authors who published under male pseudonyms are finally recognised,https://news.sky.com/story/kate-mosse-its-important-female-authors-who-published-under-male-pseudonyms-are-finally-recognised-12047372,news.sky.com,2020-08-12 02:14:18,ENTERTAINMENT
Crucible Curse continues as Judd Trump's reign as world champion is ended by Kyren Wilson,https://www.independent.ie/sport/other-sports/snooker/crucible-curse-continues-as-judd-trumps-reign-as-world-champion-is-ended-by-kyren-wilson-39441477.html,independent.ie,2020-08-11 16:07:00,SPORTS
How to vacation safely this summer during the coronavirus,https://www.cnet.com/health/how-to-vacation-safely-this-summer-during-the-coronavirus/,cnet.com,2020-08-04 22:15:03,HEALTH
2nd Test: Dilemmas for Joe Root as England aim at series-clinching win against Pakistan,https://timesofindia.indiatimes.com/sports/cricket/pakistan-in-england/2nd-test-dilemmas-for-joe-root-as-england-aim-at-series-clinching-win-against-pakistan/articleshow/77496605.cms,timesofindia.indiatimes.com,2020-08-12 03:15:00,SPORTS
Indonesia kicks off human trials with Chinese Covid-19 vaccine,https://www.trtworld.com/asia/indonesia-kicks-off-human-trials-with-chinese-covid-19-vaccine-38810,trtworld.com,2020-08-11 11:39:46,WORLD
BREAKING: Drama as Reps continue probe of Chinese loans,https://thenationonlineng.net/breaking-drama-as-reps-continue-probe-of-chinese-loans/,thenationonlineng.net,2020-08-17 14:07:53,NATION
"Transformation Under Way In Jammu And Kashmir, Ladakh: Foreign Minister S Jaishankar",https://www.ndtv.com/india-news/transformation-under-way-in-jammu-and-kashmir-ladakh-foreign-minister-s-jaishankar-2274826,ndtv.com,2020-08-05 15:42:05,WORLD
Knock Shrine takes 'unprecedented' decision to close on busiest day over Covid-19 fears,https://www.thejournal.ie/knock-mayo-feast-of-the-assumption-closed-5172003-Aug2020/,thejournal.ie,2020-08-10 13:48:00,NATION
Animal Crossing is finally being played at the right speed,https://www.polygon.com/2020/8/11/21363470/animal-crossing-new-horizons-binging-slowdown-played-speed,polygon.com,2020-08-11 17:10:34,TECHNOLOGY
Open World RPG Genshin Impact Coming Autumn 2020,https://www.mmorpg.com/news/open-world-rpg-genshin-impact-coming-autumn-2020-2000119023,mmorpg.com,2020-08-06 20:47:12,TECHNOLOGY
New Photodetector Exceeds 100% Efficiency,https://www.sciencetimes.com/articles/26882/20200814/new-photodetector-exceeds-100-efficiency.htm,sciencetimes.com,2020-08-14 14:29:18,SCIENCE
"Hospital Bassinets Market Report, History and Forecast 2020-2027, Breakdown Data by Manufacturers, Key Regions, Types and Application|Tenera Technologies Alliance Impex Amico David Scott Company",https://reportswatch.com/2020/08/07/hospital-bassinets-market-report-history-and-forecast-2020-2027-breakdown-data-by-manufacturers-key-regions-types-and-applicationtenera-technologies-alliance-impex-amico-david-scott-company/,reportswatch.com,2020-08-07 08:38:00,HEALTH
"Conner ready for season, not worried about COVID or injuries",https://www.radio.com/937thefan/sports/pittsburgh-steelers/conner-ready-for-season-not-worried-about-covid-or-injuries,radio.com,2020-08-12 21:35:18,SPORTS
"Doug Pederson says he feels great, has no COVID-19 symptoms",https://www.tsn.ca/doug-pederson-says-he-feels-great-has-no-covid-19-symptoms-1.1503644,tsn.ca,2020-08-03 17:36:01,SPORTS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.sciencealert.com/renewables-are-hitting-record-highs-as-coal-power-continues-its-decline,sciencealert.com,2020-08-13 00:12:10,BUSINESS
Ethiopia reiterates commitment to achieve fair agreement on GERD,https://www.plenglish.com/index.php?o=rn&id=58517&SEO=ethiopia-reiterates-commitment-to-achieve-fair-agreement-on-gerd,plenglish.com,2020-08-04 17:43:17,WORLD
Amitabh Bachchan posts an apology after crediting Prasoon Joshi’s poem to father Harivansh Rai Bachchan,https://www.pinkvilla.com/entertainment/news/amitabh-bachchan-posts-apology-after-crediting-prasoon-joshi-s-poem-father-harivansh-rai-bachchan-555021,pinkvilla.com,2020-08-07 02:17:00,ENTERTAINMENT
"Greenland ice has shrunk beyond return, study finds",https://www.wionews.com/science/greenland-ice-has-shrunk-beyond-return-study-finds-320639,wionews.com,2020-08-15 02:05:37,SCIENCE
"Ontario, federal governments give $234.6M in new funding for child care",https://globalnews.ca/news/7257094/ontario-federal-government-new-child-care-funding/,globalnews.ca,2020-08-07 21:25:02,NATION
"Andhra Pradesh, Telangana Coronavirus LIVE UPDATES: Telangana reports 2,207 new cases, 12 deaths",https://indianexpress.com/article/cities/hyderabad/andhra-pradesh-telangana-coronavirus-live-updates-6545402/,indianexpress.com,2020-08-08 08:10:16,NATION
Haryana: Kashmiri youth arrested for uploading video of Pak leader’s Kashmir speech,https://indianexpress.com/article/cities/chandigarh/haryana-kashmiri-youth-arrested-for-uploading-video-of-pak-leaders-kashmir-speech-6546603/,indianexpress.com,2020-08-08 21:21:24,WORLD
"Why Queen Letizia is not wearing her £20,000 engagement ring from King Felipe VI",https://www.express.co.uk/life-style/style/1321371/Queen-Letizia-King-Felipe-VI-engagement-ring,express.co.uk,2020-08-11 10:46:59,ENTERTAINMENT
"Four suspected cases of coronavirus in Our Lady's Hospital, Crumlin",https://www.dublinlive.ie/news/dublin-news/four-suspected-cases-coronavirus-ladys-18776980,dublinlive.ie,2020-08-16 06:00:00,HEALTH
Apple Finally Releases macOS Big Sur Public Beta: Here’s What To Do,https://www.forbes.com/sites/davidphelan/2020/08/06/apple-finally-releases-macos-big-sur-public-beta-heres-what-to-do/?ss=consumertech,forbes.com,2020-08-06 18:00:00,TECHNOLOGY
So far WNBA teams scoring at breakneck pace,https://sports.abs-cbn.com/basketball/news/2020/08/05/so-far-wnba-teams-scoring-breakneck-pace-69949,sports.abs-cbn.com,2020-08-04 23:21:00,SPORTS
Chrissy Teigen Says ‘Look At This 3rd Baby S**t’ After Teasing Pregnancy In John Legend’s ‘Wild’ Music Video,https://etcanada.com/news/679547/chrissy-teigen-says-look-at-this-3rd-baby-s-t-after-teaseing-pregnancy-in-john-legends-wild-music-video/,etcanada.com,2020-08-14 03:59:24,ENTERTAINMENT
Simple approach tested in small group visually evaluates mask effectiveness against viral droplets,https://www.eurekalert.org/pub_releases/2020-08/aaft-sat080720.php,eurekalert.org,2020-08-07 18:01:28,HEALTH
Seven ways iOS 14 will help protect your privacy,https://www.macworld.com/article/3570226/how-ios-14-will-help-protect-your-privacy.html,macworld.com,2020-08-13 10:15:00,TECHNOLOGY
PH probes reported death of exec tagged in Wirecard mess,https://www.cnnphilippines.com/news/2020/8/7/Wirecard-investigation-Christopher-Reinhard-Bauer.html,cnnphilippines.com,2020-08-07 03:23:20,NATION
The iQOO 5 is allegedly caught in a live-image leak ahead of its launch,https://www.notebookcheck.net/The-iQOO-5-is-allegedly-caught-in-a-live-image-leak-ahead-of-its-launch.487530.0.html,notebookcheck.net,2020-08-16 14:06:41,TECHNOLOGY
"Eating too much rice with your meals could prove fatal, experts warn",https://www.leicestermercury.co.uk/news/uk-world-news/eating-much-rice-your-meals-4405384,leicestermercury.co.uk,2020-08-08 06:00:00,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://galusaustralis.com/2020/08/817693/global-non-alcoholic-wine-and-beer-market-2020-various-manufacturing-industries-carlsberg-heineken-n-v-bernard-brewery-anheuser-busch-inbev-moscow-brewing-company-suntory/,galusaustralis.com,2020-08-16 11:11:23,BUSINESS
Taoiseach expresses 'deep concerns' about significant rise in Covid-19 cases yesterday,https://en.brinkwire.com/wires/taoiseach-expresses-deep-concerns-about-significant-rise-in-covid-19-cases-yesterday/,en.brinkwire.com,2020-08-16 16:09:29,HEALTH
"Ethiopia Coronavirus Cases Reach 27,242 at Tadias Magazine",http://www.tadias.com/08/15/2020/ethiopia-coronavirus-cases-reach-27242/,tadias.com,2020-08-15 09:00:00,WORLD
Ocon keen to ‘fight with the bigger boys’ after ‘fun’ drive to P8,https://www.formula1.com/en/latest/article.ocon-keen-to-fight-with-the-bigger-boys-after-fun-drive-to-p8.5FKyFyJAkLTDxKiKsUv7uj.html,formula1.com,2020-08-10 13:43:06,SPORTS
City of Edmonton abruptly ends contentious mask exemption card distribution after four days,https://edmontonjournal.com/news/local-news/city-of-edmonton-abruptly-ends-mask-exemption-card-distribution-after-four-days,edmontonjournal.com,2020-08-12 22:33:20,NATION
"Ethiopia: Sudan, Egyptian PMs Call for Permanent Deal on Ethiopia Dam",https://allafrica.com/stories/202008160030.html,allafrica.com,2020-08-16 07:43:02,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.stuff.co.nz/business/122399293/anz-survey-shows-business-confidence-settling-lower-as-lockdown-relief-fades,stuff.co.nz,2020-08-10 02:34:00,BUSINESS
